[2025-01-30T07:54:48.917+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-01-30T08:05:22.915+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:05:27.919+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:05:27.922+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:05:27.925+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:05:32.928+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:05:32.931+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:05:32.934+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:05:37.939+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:05:37.944+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:05:37.948+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:05:42.954+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:05:42.958+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:05:42.962+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:05:47.968+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:05:47.975+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:05:47.980+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:05:52.984+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
