[2025-01-28T06:22:52.712+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:22:57.713+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:22:57.715+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:22:57.716+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:23:02.715+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:23:02.718+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:23:02.719+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:23:07.718+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:23:07.719+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:23:07.720+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:23:12.748+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:23:12.749+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:23:12.750+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:23:17.750+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:23:17.755+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:23:17.756+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:23:22.752+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:23:22.753+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:23:22.755+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:23:27.771+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:23:27.773+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:23:27.774+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:23:32.774+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:23:32.776+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:23:32.778+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:23:37.777+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:23:37.778+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:23:37.779+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:23:42.793+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:23:42.797+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:23:42.798+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:23:47.809+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:23:47.810+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:23:47.811+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:23:52.810+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:23:52.812+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:23:52.813+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:23:57.812+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:23:57.814+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:23:57.816+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:24:02.815+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:24:02.818+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:24:02.819+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:24:07.818+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:24:07.819+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:24:07.821+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:24:12.830+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:24:12.831+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:24:12.832+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:24:17.832+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:24:17.843+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:24:17.846+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:24:22.834+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:24:22.836+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:24:22.837+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:24:27.854+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:24:27.855+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:24:27.858+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:24:32.857+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:24:32.859+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:24:32.860+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:24:37.871+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:24:37.872+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:24:37.873+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:24:42.884+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:24:42.886+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:24:42.887+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:24:47.886+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:24:47.887+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:24:47.888+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:24:52.888+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:24:52.889+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:24:52.890+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:24:57.905+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:24:57.906+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:24:57.907+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:25:02.908+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:25:02.909+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:25:02.910+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:25:04.098+0000] {local_task_job_runner.py:346} WARNING - State of this instance has been externally set to failed. Terminating instance.
[2025-01-28T06:25:04.099+0000] {local_task_job_runner.py:245} INFO - ::endgroup::
[2025-01-28T06:25:04.104+0000] {process_utils.py:132} INFO - Sending 15 to group 1248. PIDs of all processes in the group: [1250, 1248]
[2025-01-28T06:25:04.105+0000] {process_utils.py:87} INFO - Sending the signal 15 to group 1248
[2025-01-28T06:25:04.105+0000] {taskinstance.py:3093} ERROR - Received SIGTERM. Terminating subprocesses.
[2025-01-28T06:25:04.106+0000] {subprocess.py:117} INFO - Sending SIGTERM signal to process group
[2025-01-28T06:25:04.127+0000] {taskinstance.py:340} INFO - ::group::Post task execution logs
[2025-01-28T06:25:04.161+0000] {process_utils.py:80} INFO - Process psutil.Process(pid=1248, status='terminated', exitcode=0, started='06:14:36') (1248) terminated with exit code 0
[2025-01-28T06:25:04.163+0000] {process_utils.py:80} INFO - Process psutil.Process(pid=1250, status='terminated', started='06:14:37') (1250) terminated with exit code None
